MEMBER_NBR,TERM,OPEN_DATE,LOAN_AMOUNT,RATE,CREDIT_SCORE_AT_ORIG,6_MOS_SCORE_CHG,TARGET_DATE,TIME_OBSERVED,CO,STATUS
1356580,48,2024-09-19 00:00:00.000,8000,12.99,712,0,,4,0,OPEN
1371710,48,2023-04-17 00:00:00.000,15000,15.4,705,42,,21,0,OPEN
1365580,48,2024-07-26 00:00:00.000,11150,11.99,776,51,,6,0,OPEN
1777990,60,2021-07-27 00:00:00.000,20000,10.4,717,14,2/28/2023,19,0,CLOSED
1600630,60,2021-09-14 00:00:00.000,15500,9.4,742,-38,,40,0,OPEN
271570,60,2022-12-08 00:00:00.000,36500,9.9,783,-31,12/31/2023,12,0,CLOSED
1968220,48,2023-01-20 00:00:00.000,11000,13.9,706,-30,2/28/2023,1,0,CLOSED
1178010,48,2024-05-23 00:00:00.000,6000,12.99,735,28,,8,0,OPEN
1162010,60,2025-01-08 00:00:00.000,20000,11.99,760,0,,0,0,OPEN
1888170,48,2022-06-01 00:00:00.000,6000,11.4,687,1,,31,0,OPEN
1910870,60,2022-06-30 00:00:00.000,25000,11.4,687,39,3/31/2023,9,0,CLOSED
1339810,48,2022-08-09 00:00:00.000,9797.5,14.4,641,36,3/31/2024,19,1,DEFAULT
1403870,48,2024-02-26 00:00:00.000,12000,12.49,723,-98,,11,0,OPEN
1704260,48,2023-11-21 00:00:00.000,6000,14.9,671,115,,14,0,OPEN
1424580,60,2021-11-19 00:00:00.000,18000,10.4,724,-21,4/30/2024,29,0,CLOSED
1533970,60,2022-03-31 00:00:00.000,36940.78,8.49,811,0,9/30/2024,30,0,CLOSED
1181870,48,2022-09-02 00:00:00.000,5000,14.4,0,0,9/30/2024,24,0,CLOSED
1968670,48,2023-01-20 00:00:00.000,10000,14.9,692,25,6/30/2024,17,0,CLOSED
1804580,60,2022-09-13 00:00:00.000,41448.89,9.4,751,0,,28,0,OPEN
189192,60,2023-09-18 00:00:00.000,25000,12.9,795,11,,16,0,OPEN
14885,48,2023-11-15 00:00:00.000,7000,12.9,782,22,,14,0,OPEN
1729670,48,2024-03-22 00:00:00.000,14500,11.49,767,53,,10,0,OPEN
1936540,60,2024-12-27 00:00:00.000,25000,12.99,704,0,,1,0,OPEN
1164430,48,2021-04-26 00:00:00.000,8000,9.4,799,-27,7/31/2022,15,0,CLOSED
1488710,48,2021-04-30 00:00:00.000,4500,10.4,713,-21,,45,0,OPEN
1081600,48,2022-10-06 00:00:00.000,11500,14.9,633,52,,27,0,OPEN
1093240,48,2023-02-17 00:00:00.000,5000,12.9,756,-84,,23,1,DEFAULT
1609700,48,2021-06-18 00:00:00.000,10000,12.4,658,29,11/30/2024,41,1,DEFAULT
1984210,48,2023-11-02 00:00:00.000,10000,17.9,631,3,6/30/2024,7,0,CLOSED
1782220,60,2024-10-01 00:00:00.000,17808,12.99,716,0,,3,0,OPEN
1833420,60,2022-03-11 00:00:00.000,24000,8.49,799,31,,34,0,OPEN
1507920,24,2023-11-16 00:00:00.000,3001,12.9,756,-110,,14,0,OPEN
1961730,60,2023-12-27 00:00:00.000,15400,12.9,792,22,,13,0,OPEN
1767690,36,2024-03-15 00:00:00.000,16000,11.49,804,-20,5/31/2024,2,0,CLOSED
1584440,48,2022-01-21 00:00:00.000,12000,8.49,740,-3,11/30/2024,34,0,CLOSED
1185720,60,2022-05-20 00:00:00.000,30000,11.4,684,26,,32,0,OPEN
1433470,60,2023-01-31 00:00:00.000,18000,12.9,767,-88,,24,0,OPEN
421880,48,2023-02-10 00:00:00.000,9847,14.9,674,-9,,23,0,OPEN
2004690,48,2024-09-19 00:00:00.000,10000,13.99,691,0,,4,0,OPEN
1157650,36,2022-10-25 00:00:00.000,5000,14.9,632,-6,12/31/2023,14,0,CLOSED
1425180,60,2022-11-25 00:00:00.000,20000,11.9,688,27,,26,0,OPEN
1637250,36,2023-11-22 00:00:00.000,3200,13.9,734,14,,14,0,OPEN
2038200,48,2024-01-23 00:00:00.000,10445.87,11.49,737,14,,12,0,OPEN
1293440,48,2021-08-25 00:00:00.000,18765,9.4,782,-9,,41,0,OPEN
1337260,36,2023-10-25 00:00:00.000,8784.27,14.9,695,-45,,15,0,OPEN
640000,60,2024-10-10 00:00:00.000,15000,11.99,793,0,,3,0,OPEN
1705080,60,2025-01-06 00:00:00.000,15000,11.99,761,0,,0,0,OPEN
1964280,48,2023-01-10 00:00:00.000,7500,14.9,0,0,,24,0,OPEN
2095390,60,2024-10-08 00:00:00.000,15000,11.99,747,0,,3,0,OPEN
1733070,36,2021-09-08 00:00:00.000,6000,9.4,772,-65,10/31/2022,13,0,CLOSED
1812420,48,2021-09-22 00:00:00.000,19445.67,10.4,707,-8,,40,0,OPEN
1964110,24,2022-12-28 00:00:00.000,6000,13.9,721,11,5/31/2024,17,0,CLOSED
1065170,60,2023-01-17 00:00:00.000,20000,13.9,722,19,,24,0,OPEN
1968510,48,2023-10-02 00:00:00.000,5243.37,14.9,680,-9,,15,0,OPEN
1359530,48,2021-06-22 00:00:00.000,19500,12.4,667,27,11/30/2024,41,1,DEFAULT
1659840,48,2021-10-20 00:00:00.000,9000,10.4,722,5,,39,0,OPEN
1525650,60,2022-07-13 00:00:00.000,50000,9.4,759,20,11/30/2022,4,0,CLOSED
815760,36,2023-04-20 00:00:00.000,5000,17.4,661,38,11/30/2024,19,0,CLOSED
1837870,48,2024-02-06 00:00:00.000,11000,11.49,746,-2,,11,0,OPEN
315830,60,2024-10-31 00:00:00.000,21000,12.99,732,0,,3,0,OPEN
1222510,48,2021-03-29 00:00:00.000,20000,10.49,0,0,,46,0,OPEN
1606190,48,2021-05-28 00:00:00.000,25000,10.4,706,17,5/31/2024,36,1,DEFAULT
1754430,36,2021-09-16 00:00:00.000,5000,14.4,643,5,8/31/2022,11,0,CLOSED
884540,48,2022-11-04 00:00:00.000,10000,12.9,654,13,8/31/2024,21,0,CLOSED
1489650,24,2021-03-20 00:00:00.000,6500,9.49,707,-40,2/28/2022,11,1,DEFAULT
1719050,60,2021-04-06 00:00:00.000,21159.65,10.49,673,16,5/31/2024,37,0,CLOSED
1782960,60,2024-08-28 00:00:00.000,30000,12.99,737,0,,5,0,OPEN
1219340,60,2021-03-26 00:00:00.000,19250,9.49,726,-17,10/31/2024,43,0,CLOSED
1990880,48,2023-05-18 00:00:00.000,20000,15.4,725,-5,,20,0,OPEN
1717180,60,2024-03-08 00:00:00.000,30000,12.49,703,44,,10,0,OPEN
1852990,60,2024-07-15 00:00:00.000,25000,13.99,676,-11,,6,0,OPEN
1947040,48,2024-03-27 00:00:00.000,8000,13.49,691,-13,,10,0,OPEN
57328,36,2024-10-19 00:00:00.000,19379.36,12.99,723,0,,3,0,OPEN
262852,48,2021-10-18 00:00:00.000,13300,11.4,699,-47,,39,0,OPEN
1770250,12,2022-03-07 00:00:00.000,6300,8.49,755,5,2/28/2023,11,0,CLOSED
1867150,60,2022-04-05 00:00:00.000,21000,11.4,695,-11,,33,0,OPEN
276370,60,2023-07-13 00:00:00.000,29000,14.4,846,1,,18,0,OPEN
1834370,48,2021-12-03 00:00:00.000,4011.24,10.4,715,19,9/30/2022,9,0,CLOSED
1717640,48,2022-06-08 00:00:00.000,13300,10.4,719,55,9/30/2023,15,0,CLOSED
1527530,36,2023-10-19 00:00:00.000,3700,17.9,627,-52,,15,0,OPEN
441140,60,2024-05-17 00:00:00.000,16614.47,14.99,668,-7,,8,0,OPEN
1446670,60,2024-05-14 00:00:00.000,17000,12.99,703,58,,8,0,OPEN
1947240,60,2024-06-28 00:00:00.000,24000,13.99,681,23,,7,0,OPEN
663540,48,2024-08-13 00:00:00.000,6500,16.99,627,0,,5,0,OPEN
1693000,60,2021-03-05 00:00:00.000,24531.33,8.49,767,37,,46,0,OPEN
1028570,48,2022-03-22 00:00:00.000,13750,8.49,747,74,,34,0,OPEN
1693200,48,2022-06-22 00:00:00.000,7645,10.4,729,-15,3/31/2023,9,0,CLOSED
1856840,48,2022-11-28 00:00:00.000,7006.27,12.9,651,8,,26,0,OPEN
1266230,48,2023-01-27 00:00:00.000,5000,12.9,826,-20,7/31/2024,18,0,CLOSED
2043520,36,2024-07-25 00:00:00.000,3500,16.99,622,-26,,6,0,OPEN
1597690,48,2021-07-29 00:00:00.000,5000,11.4,675,4,4/30/2023,21,0,CLOSED
1557990,28,2022-07-14 00:00:00.000,18509.11,9.4,825,-99,,30,0,OPEN
1718390,48,2022-08-17 00:00:00.000,9060,10.4,728,26,,29,0,OPEN
1390890,48,2022-11-25 00:00:00.000,10000,9.9,774,44,12/31/2023,13,0,CLOSED
1932510,48,2023-06-23 00:00:00.000,13545,14.4,789,-33,,19,0,OPEN
1322200,48,2024-04-02 00:00:00.000,5600,11.49,762,7,,9,0,OPEN
1595290,24,2024-05-22 00:00:00.000,6000,13.99,674,-12,,8,0,OPEN
406960,48,2024-07-18 00:00:00.000,5000,12.99,728,-15,,6,0,OPEN
1608290,60,2021-04-05 00:00:00.000,25000,11.4,681,-9,11/30/2022,19,0,CLOSED
859420,48,2022-02-17 00:00:00.000,5500,8.49,750,-28,,35,0,OPEN
1575120,48,2022-10-21 00:00:00.000,6480.57,10.9,722,-12,8/31/2023,10,0,CLOSED
268210,36,2022-11-17 00:00:00.000,17000,9.9,804,-4,,26,0,OPEN
1516120,48,2021-03-30 00:00:00.000,11200,8.49,753,29,1/31/2024,34,0,CLOSED
1262850,60,2021-07-21 00:00:00.000,23500,9.4,741,-41,10/31/2023,27,0,CLOSED
1245550,48,2024-12-13 00:00:00.000,11500,13.99,676,0,,1,0,OPEN
2106540,60,2024-12-03 00:00:00.000,24000,11.99,799,0,,1,0,OPEN
1546490,60,2023-08-18 00:00:00.000,15898,14.9,688,-9,,17,0,OPEN
74731,60,2023-10-25 00:00:00.000,20000,12.9,751,6,7/31/2024,9,0,CLOSED
1718980,48,2024-03-18 00:00:00.000,7375,19.49,601,32,,10,0,OPEN
1827420,48,2021-11-08 00:00:00.000,5500,14.4,638,22,,38,0,OPEN
1455910,48,2022-03-01 00:00:00.000,11428.68,8.49,831,-3,,34,0,OPEN
1584250,48,2022-03-29 00:00:00.000,4200,16.49,619,-35,,34,0,OPEN
1147490,48,2023-08-10 00:00:00.000,5000,12.9,747,8,2/29/2024,6,0,CLOSED
1126000,60,2023-06-30 00:00:00.000,15000,14.4,775,24,,19,0,OPEN
2109030,36,2024-12-09 00:00:00.000,5114.29,16.99,642,0,,1,0,OPEN
1775840,48,2023-07-19 00:00:00.000,8000,14.4,777,11,,18,0,OPEN
1713890,60,2021-03-02 00:00:00.000,16000,9.49,704,-10,9/30/2022,18,0,CLOSED
1477500,48,2021-05-14 00:00:00.000,5800,11.4,691,-5,7/31/2023,26,0,CLOSED
1711670,48,2022-01-07 00:00:00.000,9800,9.49,711,97,,36,0,OPEN
1202890,48,2023-02-15 00:00:00.000,10000,14.9,679,2,8/31/2023,6,0,CLOSED
1548340,48,2022-10-07 00:00:00.000,8000,9.9,812,-82,,27,0,OPEN
1001760,60,2022-11-28 00:00:00.000,16000,10.9,719,26,,26,0,OPEN
1563490,48,2022-12-20 00:00:00.000,12262.48,15.9,667,-41,,25,0,OPEN
1845200,60,2023-04-04 00:00:00.000,15000,16.4,680,2,4/30/2024,12,0,CLOSED
1109790,48,2023-11-16 00:00:00.000,10000,17.9,633,71,,14,0,OPEN
281130,48,2022-04-25 00:00:00.000,11000,10.4,711,-6,8/31/2022,4,0,CLOSED
1083040,36,2022-04-05 00:00:00.000,3390.69,10.4,728,-6,,33,0,OPEN
1770250,12,2022-08-31 00:00:00.000,4000,9.4,771,6,4/30/2023,8,0,CLOSED
1190950,60,2022-09-02 00:00:00.000,20000,9.4,745,-59,,28,0,OPEN
1190660,48,2021-04-02 00:00:00.000,12688,10.49,686,12,6/30/2024,38,0,CLOSED
911400,60,2022-09-06 00:00:00.000,34466,9.4,808,-65,9/30/2022,0,0,CLOSED
604750,60,2024-05-01 00:00:00.000,15000,11.99,745,-78,5/31/2024,0,0,CLOSED
2105070,48,2025-01-29 00:00:00.000,13186.9,13.99,699,0,,0,0,OPEN
1984730,48,2023-12-13 00:00:00.000,5000,15.9,663,34,,13,0,OPEN
53035,48,2024-03-28 00:00:00.000,10000,11.49,818,14,,10,0,OPEN
1421450,60,2024-10-22 00:00:00.000,7500,14.99,651,0,,3,0,OPEN
2053360,60,2024-04-04 00:00:00.000,20200,13.49,679,-5,,9,0,OPEN
2092360,48,2024-09-27 00:00:00.000,5000,11.49,786,0,,4,0,OPEN
1313120,60,2024-12-16 00:00:00.000,25000,11.99,757,0,,1,0,OPEN
1936540,60,2024-12-17 00:00:00.000,22500,12.99,704,0,12/31/2024,0,0,CLOSED
1214550,60,2021-12-27 00:00:00.000,15000,11.4,681,-43,,37,0,OPEN
1723780,48,2021-12-01 00:00:00.000,13568.83,11.4,679,0,12/31/2023,24,0,CLOSED
1274120,24,2022-04-29 00:00:00.000,5000,14.4,641,3,5/31/2024,25,0,CLOSED
1118660,60,2023-02-28 00:00:00.000,15500,13.9,707,9,,23,0,OPEN
1668530,60,2021-03-24 00:00:00.000,26000,10.49,680,5,,46,0,OPEN
200260,36,2021-07-09 00:00:00.000,4500,9.4,792,-8,8/31/2023,25,0,CLOSED
1843800,60,2022-04-07 00:00:00.000,34672.21,10.4,700,54,,33,0,OPEN
1944110,60,2023-08-04 00:00:00.000,28283.08,13.9,728,0,,17,0,OPEN
1570750,48,2021-06-28 00:00:00.000,5000,17.4,599,-23,6/30/2023,24,1,DEFAULT
1058160,60,2022-05-25 00:00:00.000,25000,10.4,702,11,8/31/2022,3,0,CLOSED
1652830,48,2024-04-26 00:00:00.000,4000,18.58,594,5,7/31/2024,3,0,CLOSED
1970010,60,2023-10-20 00:00:00.000,25000,12.9,811,-66,,15,0,OPEN
1704580,60,2021-08-10 00:00:00.000,16000,14.4,643,20,,41,0,OPEN
1777480,48,2021-09-28 00:00:00.000,4900,14.4,635,-36,4/30/2023,19,1,DEFAULT
1682350,48,2022-03-21 00:00:00.000,9500,11.49,666,-19,,34,0,OPEN
1094330,60,2023-05-05 00:00:00.000,20000,14.4,759,-28,,20,0,OPEN
67578,60,2021-03-22 00:00:00.000,29400,8.49,752,50,8/31/2022,17,0,CLOSED
2049870,48,2024-06-14 00:00:00.000,5357.36,12.99,727,-55,,7,0,OPEN
1476640,24,2024-08-08 00:00:00.000,3100,19.99,599,0,,5,0,OPEN
1904680,48,2022-06-22 00:00:00.000,7500,12.4,0,0,3/31/2023,9,1,DEFAULT
422680,48,2022-12-09 00:00:00.000,15000,11.9,696,56,,25,0,OPEN
2093530,36,2024-09-26 00:00:00.000,3001,16.99,636,0,,4,0,OPEN
980770,48,2021-03-15 00:00:00.000,13617.87,11.49,665,4,,46,0,OPEN
1962050,36,2022-12-15 00:00:00.000,5000,12.9,650,-9,5/31/2023,5,0,CLOSED
1491820,48,2023-04-26 00:00:00.000,14000,14.4,775,-6,,21,0,OPEN
1418590,48,2023-07-18 00:00:00.000,7000,14.4,792,2,,18,0,OPEN
1110240,36,2024-05-31 00:00:00.000,10439.04,14.99,652,56,,8,0,OPEN
1178210,60,2021-05-21 00:00:00.000,15000,9.4,748,20,7/31/2022,14,0,CLOSED
1731390,60,2022-03-23 00:00:00.000,30000,8.49,748,-3,,34,0,OPEN
325830,48,2023-06-09 00:00:00.000,25000,16.4,674,82,11/30/2023,5,0,CLOSED
1472800,24,2023-12-04 00:00:00.000,3500,13.9,701,-61,11/30/2024,11,0,CLOSED
1700040,36,2024-01-09 00:00:00.000,12000,12.49,705,7,,12,0,OPEN
1100850,48,2024-05-21 00:00:00.000,9772.47,12.99,733,-92,,8,0,OPEN
810780,48,2024-08-08 00:00:00.000,5500,13.99,674,0,,5,0,OPEN
1480820,60,2025-01-30 00:00:00.000,20000,12.99,706,0,,0,0,OPEN
1597750,48,2021-02-19 00:00:00.000,12500,13.49,634,32,,47,0,OPEN
1440330,48,2021-05-19 00:00:00.000,7000,9.4,741,47,8/31/2022,15,0,CLOSED
1440200,60,2022-02-08 00:00:00.000,20000,11.49,658,89,,35,0,OPEN
645610,48,2022-11-17 00:00:00.000,6000,9.9,817,-8,,26,0,OPEN
1612760,60,2022-01-11 00:00:00.000,25000,8.49,798,33,9/30/2022,8,0,CLOSED
1284350,60,2022-09-06 00:00:00.000,35000,9.4,796,-16,12/31/2022,3,0,CLOSED
1780880,180,2024-10-10 00:00:00.000,50355.86,10.39,726,0,,3,0,OPEN
1571510,48,2025-01-31 00:00:00.000,12000,13.99,697,0,,0,0,OPEN
1024900,48,2022-11-25 00:00:00.000,10500,11.9,672,-78,7/31/2023,8,1,DEFAULT
702420,60,2023-09-13 00:00:00.000,30000,13.9,724,53,,16,0,OPEN
2099120,48,2024-10-24 00:00:00.000,3001,19.99,557,0,,3,0,OPEN
1529810,48,2022-05-12 00:00:00.000,15000,10.4,702,49,10/31/2024,29,0,CLOSED
1303710,60,2023-02-15 00:00:00.000,15000,12.9,760,59,,23,0,OPEN
2233,48,2021-09-14 00:00:00.000,12500,9.4,744,-1,,40,0,OPEN
1850660,48,2022-10-05 00:00:00.000,5767.94,11.9,693,-2,6/30/2023,8,0,CLOSED
1467110,48,2023-05-31 00:00:00.000,8000,19.4,645,26,1/31/2024,8,0,CLOSED
1350760,60,2022-03-29 00:00:00.000,16300,10.49,687,16,,34,0,OPEN
1669420,60,2022-08-02 00:00:00.000,35000,11.4,690,8,,29,0,OPEN
363720,48,2022-10-14 00:00:00.000,12000,11.9,695,4,11/30/2023,13,0,CLOSED
2099320,14,2024-10-22 00:00:00.000,3244,8.49,0,0,,3,0,OPEN
1736810,60,2022-11-04 00:00:00.000,25000,11.9,677,-3,,26,0,OPEN
1530582,48,2024-10-08 00:00:00.000,10000,12.99,727,0,12/31/2024,2,0,CLOSED
1974750,48,2023-06-13 00:00:00.000,7500,19.4,635,16,4/30/2024,10,0,CLOSED
74815,48,2024-04-01 00:00:00.000,8873,12.49,708,-19,,9,0,OPEN
616940,76,2024-08-29 00:00:00.000,24926.02,6.24,855,0,,5,0,OPEN
1776850,48,2021-07-13 00:00:00.000,9800,11.4,670,48,,42,0,OPEN
1945070,24,2021-09-08 00:00:00.000,4534.9,12.4,661,0,8/31/2023,23,0,CLOSED
1506680,60,2022-02-23 00:00:00.000,50000,10.49,672,-9,,35,0,OPEN
1433760,48,2022-08-10 00:00:00.000,5445.45,9.4,758,-32,,29,0,OPEN
66816,60,2022-05-27 00:00:00.000,35000,9.4,747,31,,32,0,OPEN
1678460,48,2022-08-22 00:00:00.000,12520,12.4,658,30,,29,0,OPEN
1839280,24,2023-12-27 00:00:00.000,3001,12.9,769,-19,2/29/2024,2,0,CLOSED
1431510,48,2022-02-16 00:00:00.000,7674.49,13.49,622,26,7/31/2023,17,0,CLOSED
1838930,48,2022-07-01 00:00:00.000,6500,14.4,636,-72,6/30/2023,11,0,CLOSED
1792860,48,2022-06-10 00:00:00.000,7000,11.4,677,26,12/31/2024,30,0,CLOSED
1083190,36,2022-08-09 00:00:00.000,6800,9.4,744,-12,,29,0,OPEN
1011890,48,2023-11-03 00:00:00.000,8000,13.9,725,-124,,14,0,OPEN
2040980,60,2024-01-31 00:00:00.000,16000,13.49,698,-31,,12,0,OPEN
2068900,48,2024-07-25 00:00:00.000,8756,12.99,701,59,,6,0,OPEN
1108830,48,2021-09-16 00:00:00.000,6277.56,9.4,776,-43,4/30/2023,19,0,CLOSED
1452040,36,2022-03-29 00:00:00.000,3900,10.49,699,-10,10/31/2022,7,0,CLOSED
1237410,48,2024-04-16 00:00:00.000,7000,11.49,799,-5,,9,0,OPEN
1738540,60,2021-05-03 00:00:00.000,50000,13.49,635,44,,44,0,OPEN
1088260,60,2021-12-13 00:00:00.000,25000,9.4,759,48,9/30/2022,9,0,CLOSED
930020,60,2022-11-22 00:00:00.000,20000,9.9,776,39,7/31/2023,8,0,CLOSED
698790,60,2024-09-12 00:00:00.000,29000,11.99,828,0,,4,0,OPEN
223570,60,2021-02-01 00:00:00.000,35000,8.49,775,10,8/31/2024,42,0,CLOSED
1863430,36,2023-07-10 00:00:00.000,6000,14.4,789,5,2/29/2024,7,0,CLOSED
1986480,48,2023-12-12 00:00:00.000,5000,13.4,702,32,,13,0,OPEN
778970,36,2024-08-30 00:00:00.000,11000,13.99,688,0,,5,0,OPEN
2061920,36,2024-09-26 00:00:00.000,30000,11.99,754,0,,4,0,OPEN
1014810,60,2024-12-10 00:00:00.000,15000,14.99,667,0,,1,0,OPEN
1474370,24,2021-06-03 00:00:00.000,3400,10.4,716,25,11/30/2022,17,0,CLOSED
1824110,48,2021-10-26 00:00:00.000,9140.01,11.4,693,13,,39,0,OPEN
1672390,60,2022-02-14 00:00:00.000,50000,10.49,689,-67,10/31/2023,20,1,DEFAULT
1407030,48,2022-03-04 00:00:00.000,5500,9.49,707,16,,34,0,OPEN
1731470,36,2021-04-05 00:00:00.000,5000,11.4,695,-99,4/30/2024,36,0,CLOSED
1528630,60,2025-01-15 00:00:00.000,16500,14.99,665,0,,0,0,OPEN
160500,60,2022-07-20 00:00:00.000,18000,9.4,755,-12,,30,0,OPEN
1504420,60,2024-07-03 00:00:00.000,25000,11.99,779,33,,6,0,OPEN
1772560,48,2023-04-04 00:00:00.000,7560.87,14.4,795,-89,9/30/2023,5,0,CLOSED
1057620,60,2023-07-14 00:00:00.000,24000,15.4,701,5,9/30/2023,2,0,CLOSED
1112170,48,2024-06-24 00:00:00.000,12000,11.99,770,28,,7,0,OPEN
1001800,36,2024-09-23 00:00:00.000,3001,11.99,748,0,,4,0,OPEN
1203200,60,2024-11-07 00:00:00.000,20000,13.99,698,0,,2,0,OPEN
1623170,48,2021-04-15 00:00:00.000,12000,9.49,703,47,7/31/2023,27,0,CLOSED
728200,24,2023-10-11 00:00:00.000,3500,12.9,842,3,,15,0,OPEN
1141170,60,2024-05-16 00:00:00.000,24000,11.99,832,-89,,8,0,OPEN
2098300,48,2024-10-22 00:00:00.000,12000,11.99,745,0,,3,0,OPEN
1971090,60,2023-01-30 00:00:00.000,24500,13.9,706,-153,,24,0,OPEN
1722580,60,2023-03-15 00:00:00.000,20000,13.9,730,-1,,22,0,OPEN
2002220,48,2024-04-09 00:00:00.000,7000,15.9,664,18,11/30/2024,7,1,DEFAULT
1377490,36,2023-12-07 00:00:00.000,3001,12.9,773,1,,13,0,OPEN
1284600,48,2021-04-06 00:00:00.000,10000,11.4,688,16,,45,0,OPEN
1145850,36,2021-05-18 00:00:00.000,3792.82,10.4,703,-89,7/31/2023,26,0,CLOSED
1179360,36,2022-01-10 00:00:00.000,6000,13.49,629,3,9/30/2024,32,1,DEFAULT
1511050,48,2023-05-05 00:00:00.000,6000,15.4,722,-4,,20,0,OPEN
1577460,36,2021-02-19 00:00:00.000,6500,11.49,659,56,7/31/2022,17,0,CLOSED
1323950,60,2024-07-02 00:00:00.000,23559.93,12.99,725,95,,6,0,OPEN
1569420,48,2024-09-06 00:00:00.000,8750,11.99,756,0,,4,0,OPEN
1318610,48,2022-01-28 00:00:00.000,13500,11.49,657,-13,,36,0,OPEN
1041420,60,2022-02-18 00:00:00.000,34072,9.49,704,-3,,35,0,OPEN
1629730,48,2022-11-04 00:00:00.000,10000,10.9,707,-67,12/31/2022,1,0,CLOSED
1537650,48,2024-03-06 00:00:00.000,8000,11.49,829,-34,,10,0,OPEN
1250700,60,2021-02-10 00:00:00.000,44442,8.49,757,26,,47,0,OPEN
1419870,60,2021-03-18 00:00:00.000,25000,8.49,760,-11,,46,0,OPEN
962530,60,2021-09-10 00:00:00.000,30000,9.4,770,33,11/30/2023,26,0,CLOSED
1920590,60,2024-02-15 00:00:00.000,22685,12.49,707,133,,11,0,OPEN
2101500,36,2024-12-09 00:00:00.000,4200,12.99,0,0,,1,0,OPEN
1680300,60,2022-09-09 00:00:00.000,40000,9.4,753,-17,6/30/2024,21,1,DEFAULT
1588890,48,2024-05-23 00:00:00.000,10198.41,14.99,658,108,,8,0,OPEN
306360,60,2024-09-30 00:00:00.000,16000,11.99,834,0,10/31/2024,1,0,CLOSED
1239630,24,2024-12-04 00:00:00.000,8000,11.99,742,0,,1,0,OPEN
1465960,24,2021-04-05 00:00:00.000,14000,9.49,732,16,3/31/2023,23,0,CLOSED
1240860,24,2024-05-08 00:00:00.000,4000,16.99,634,-19,,8,0,OPEN
2072670,36,2024-07-02 00:00:00.000,3775,13.99,688,-243,,6,0,OPEN
1067390,48,2022-03-09 00:00:00.000,8600,8.49,746,36,9/30/2024,30,0,CLOSED
1545730,48,2022-06-10 00:00:00.000,15000,9.4,746,-4,8/31/2023,14,0,CLOSED
1475020,24,2023-04-19 00:00:00.000,8000,14.4,773,15,,21,0,OPEN
1985390,60,2024-04-18 00:00:00.000,26348.59,13.9,725,73,,9,0,OPEN
514190,60,2024-11-05 00:00:00.000,30000,11.99,742,0,,2,0,OPEN
1442830,48,2021-06-01 00:00:00.000,11000,11.4,682,-67,,43,0,OPEN
1435120,24,2021-07-07 00:00:00.000,10000,9.4,746,-17,12/31/2022,17,0,CLOSED
1963740,48,2022-12-22 00:00:00.000,14100,9.9,745,-33,,25,0,OPEN
1449840,60,2023-04-10 00:00:00.000,30000,14.4,809,-6,7/31/2024,15,0,CLOSED
1961410,36,2022-12-08 00:00:00.000,4126.23,14.9,623,-17,,25,0,OPEN
1683990,48,2024-04-02 00:00:00.000,3250,11.49,771,14,,9,0,OPEN
2062170,60,2024-05-14 00:00:00.000,25800,12.99,705,22,,8,0,OPEN
2072460,60,2024-07-01 00:00:00.000,25000,11.99,787,15,,6,0,OPEN
2083140,48,2024-08-16 00:00:00.000,7300,14.99,669,0,,5,0,OPEN
1656620,60,2025-01-21 00:00:00.000,20000,13.99,684,0,,0,0,OPEN
1514840,60,2021-12-13 00:00:00.000,28000,9.4,799,-1,,37,0,OPEN
1287820,48,2022-02-28 00:00:00.000,5000,8.49,818,15,3/31/2024,25,0,CLOSED
1451890,36,2022-06-24 00:00:00.000,3800,12.4,668,-16,,31,0,OPEN
1237150,60,2022-10-18 00:00:00.000,20000,9.9,838,-31,1/31/2024,15,0,CLOSED
1656620,48,2023-12-06 00:00:00.000,14374.71,13.9,702,-4,,13,0,OPEN
2077060,48,2024-07-23 00:00:00.000,7295.43,11.99,751,40,10/31/2024,3,0,CLOSED
1147970,36,2022-12-12 00:00:00.000,10000,10.9,715,22,,25,0,OPEN
337550,60,2023-10-16 00:00:00.000,21000,13.9,709,69,7/31/2024,9,0,CLOSED
253190,36,2022-02-10 00:00:00.000,10000,8.49,807,31,,35,0,OPEN
1652670,48,2022-02-15 00:00:00.000,7500,8.49,781,-1,11/30/2022,9,0,CLOSED
1778120,48,2022-12-08 00:00:00.000,10000,12.9,650,5,,25,0,OPEN
2022000,60,2023-11-07 00:00:00.000,20000,17.9,632,36,,14,0,OPEN
1493050,48,2021-02-17 00:00:00.000,3300,9.49,713,1,10/31/2022,20,0,CLOSED
1693150,48,2021-03-02 00:00:00.000,10000,11.49,657,17,8/31/2024,41,0,CLOSED
1219320,60,2023-04-05 00:00:00.000,16000,14.4,758,28,,21,0,OPEN
1425930,48,2024-09-13 00:00:00.000,7000,11.99,836,0,,4,0,OPEN
286800,48,2023-12-29 00:00:00.000,11942.67,12.9,797,-4,5/31/2024,5,0,CLOSED
1391230,60,2021-03-22 00:00:00.000,15400,9.49,702,27,4/30/2024,37,0,CLOSED
1602550,48,2021-09-03 00:00:00.000,12480,11.4,692,52,12/31/2024,39,0,CLOSED
1349270,60,2021-10-28 00:00:00.000,37150,10.4,735,-15,,39,0,OPEN
1344590,60,2022-10-06 00:00:00.000,22000,9.9,807,-40,4/30/2024,18,0,CLOSED
